Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2663155,-,-,-,42.44,-76.51,0,126,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Direction,Wind Speed
2020,7,20,12,30,178,296,316,286,0.1
2020,7,20,13,30,85,837,609,275,0.1
2020,7,20,14,30,357,201,510,270,0.1
2020,7,20,15,30,100,896,870,270,0.2
2020,7,20,16,30,448,234,662,272,0.2
2020,7,20,17,30,97,914,943,275,0.2
2020,7,20,18,30,90,909,898,276,0.2
2020,7,20,19,30,384,128,488,278,0.2
2020,7,20,20,30,293,308,504,279,0.2
2020,7,20,21,30,78,773,492,281,0.2
2020,7,20,22,30,70,649,306,282,0.2
2020,7,20,23,30,63,175,95,282,0.2
2020,7,21,0,30,0,0,0,276,0.2
2020,7,21,1,30,0,0,0,273,0.2
2020,7,21,2,30,0,0,0,275,0.1
2020,7,21,3,30,0,0,0,286,0.1
2020,7,21,4,30,0,0,0,301,0.1
2020,7,21,5,30,0,0,0,315,0.1
2020,7,21,6,30,0,0,0,324,0.1
2020,7,21,7,30,0,0,0,329,0.1
2020,7,21,8,30,0,0,0,327,0.2
2020,7,21,9,30,0,0,0,318,0.2
2020,7,21,10,30,36,50,41,301,0.1
2020,7,21,11,30,72,526,224,284,0.1
2020,7,21,12,30,94,675,407,277,0.1
2020,7,21,13,30,110,755,582,278,0.1
2020,7,21,14,30,122,804,732,283,0.1
2020,7,21,15,30,373,50,416,288,0.1
2020,7,21,16,30,393,384,744,291,0.1
2020,7,21,17,30,232,11,242,298,0.1
2020,7,21,18,30,249,13,261,308,0.1
2020,7,21,19,30,299,24,318,318,0.1
2020,7,21,20,30,154,1,155,329,0.1
2020,7,21,21,30,109,0,109,331,0.1
2020,7,21,22,30,33,0,33,325,0.1
2020,7,21,23,30,64,53,73,321,0.1
2020,7,22,0,30,0,0,0,188,0.1
2020,7,22,1,30,0,0,0,57,0.1
2020,7,22,2,30,0,0,0,87,0.2
2020,7,22,3,30,0,0,0,106,0.30000000000000004
2020,7,22,4,30,0,0,0,123,0.30000000000000004
2020,7,22,5,30,0,0,0,137,0.30000000000000004
2020,7,22,6,30,0,0,0,143,0.2
2020,7,22,7,30,0,0,0,147,0.1
2020,7,22,8,30,0,0,0,151,0.1
2020,7,22,9,30,0,0,0,152,0.1
2020,7,22,10,30,40,134,54,152,0.1
2020,7,22,11,30,104,192,159,159,0.1
2020,7,22,12,30,171,324,321,177,0.1
2020,7,22,13,30,164,619,550,203,0.1
2020,7,22,14,30,177,689,699,224,0.1
2020,7,22,15,30,117,0,117,230,0.1
2020,7,22,16,30,452,141,581,228,0.1
2020,7,22,17,30,439,84,517,227,0.1
2020,7,22,18,30,436,168,585,231,0.1
2020,7,22,19,30,229,11,238,233,0.1
2020,7,22,20,30,293,64,337,229,0.1
2020,7,22,21,30,212,289,366,222,0.1
2020,7,22,22,30,132,255,224,214,0.1
2020,7,22,23,30,60,200,96,210,0.1
2020,7,23,0,30,0,0,0,205,0.1
2020,7,23,1,30,0,0,0,209,0.2
2020,7,23,2,30,0,0,0,212,0.1
2020,7,23,3,30,0,0,0,210,0.1
2020,7,23,4,30,0,0,0,208,0.1
2020,7,23,5,30,0,0,0,210,0.1
2020,7,23,6,30,0,0,0,211,0.1
2020,7,23,7,30,0,0,0,208,0.1
2020,7,23,8,30,0,0,0,202,0.1
2020,7,23,9,30,0,0,0,194,0.1
2020,7,23,10,30,36,206,57,184,0.1
2020,7,23,11,30,8,0,8,181,0.1
2020,7,23,12,30,40,0,40,195,0.1
2020,7,23,13,30,240,34,261,224,0.1
2020,7,23,14,30,353,120,444,256,0.1
2020,7,23,15,30,387,65,443,281,0.1
2020,7,23,16,30,421,67,482,299,0.1
2020,7,23,17,30,386,38,421,312,0.1
2020,7,23,18,30,208,9,217,319,0.1
2020,7,23,19,30,382,197,540,324,0.1
2020,7,23,20,30,297,277,486,329,0.1
2020,7,23,21,30,217,258,353,326,0.1
2020,7,23,22,30,139,167,199,323,0.1
2020,7,23,23,30,62,98,80,323,0.1
2020,7,24,0,30,0,0,0,335,0.1
2020,7,24,1,30,0,0,0,341,0.1
2020,7,24,2,30,0,0,0,348,0.1
2020,7,24,3,30,0,0,0,178,0.1
2020,7,24,4,30,0,0,0,6,0.1
2020,7,24,5,30,0,0,0,13,0.1
2020,7,24,6,30,0,0,0,20,0.1
2020,7,24,7,30,0,0,0,28,0.1
2020,7,24,8,30,0,0,0,36,0.1
2020,7,24,9,30,0,0,0,41,0.1
2020,7,24,10,30,33,30,36,46,0.1
2020,7,24,11,30,106,99,134,45,0.1
2020,7,24,12,30,90,688,405,33,0.1
2020,7,24,13,30,264,267,429,20,0.1
2020,7,24,14,30,110,835,740,15,0.1
2020,7,24,15,30,114,870,856,11,0.1
2020,7,24,16,30,115,887,923,8,0.1
2020,7,24,17,30,115,891,935,8,0.1
2020,7,24,18,30,122,865,886,10,0.1
2020,7,24,19,30,115,844,791,11,0.1
2020,7,24,20,30,107,803,652,11,0.1
2020,7,24,21,30,93,737,483,15,0.1
2020,7,24,22,30,74,629,298,23,0.1
2020,7,24,23,30,47,425,121,29,0.1
2020,7,25,0,30,0,0,0,46,0.30000000000000004
2020,7,25,1,30,0,0,0,56,0.30000000000000004
2020,7,25,2,30,0,0,0,64,0.4
2020,7,25,3,30,0,0,0,72,0.5
2020,7,25,4,30,0,0,0,78,0.5
2020,7,25,5,30,0,0,0,79,0.6000000000000001
2020,7,25,6,30,0,0,0,75,0.6000000000000001
2020,7,25,7,30,0,0,0,67,0.6000000000000001
2020,7,25,8,30,0,0,0,61,0.5
2020,7,25,9,30,0,0,0,69,0.4
2020,7,25,10,30,32,254,58,52,0.1
2020,7,25,11,30,67,544,219,182,0
2020,7,25,12,30,88,698,406,327,0.1
2020,7,25,13,30,233,397,478,312,0.1
2020,7,25,14,30,257,507,639,300,0.1
2020,7,25,15,30,149,816,844,288,0.1
2020,7,25,16,30,153,832,909,276,0.1
2020,7,25,17,30,370,470,801,268,0.1
2020,7,25,18,30,352,435,736,266,0.1
2020,7,25,19,30,300,455,663,268,0.1
2020,7,25,20,30,110,796,649,273,0.1
2020,7,25,21,30,94,734,480,280,0.1
2020,7,25,22,30,73,631,296,285,0.1
2020,7,25,23,30,56,219,94,286,0.2
2020,7,26,0,30,0,0,0,291,0.5
2020,7,26,1,30,0,0,0,302,0.5
2020,7,26,2,30,0,0,0,315,0.5
2020,7,26,3,30,0,0,0,308,0.5
2020,7,26,4,30,0,0,0,280,0.5
2020,7,26,5,30,0,0,0,259,0.6000000000000001
2020,7,26,6,30,0,0,0,248,0.6000000000000001
2020,7,26,7,30,0,0,0,243,0.5
2020,7,26,8,30,0,0,0,243,0.4
2020,7,26,9,30,0,0,0,240,0.2
2020,7,26,10,30,29,331,60,230,0.1
2020,7,26,11,30,57,612,227,239,0.1
2020,7,26,12,30,76,745,414,259,0.1
2020,7,26,13,30,90,818,593,262,0.1
2020,7,26,14,30,99,859,745,262,0.1
2020,7,26,15,30,109,879,857,263,0.1
2020,7,26,16,30,116,884,918,265,0.1
2020,7,26,17,30,369,476,806,269,0.1
2020,7,26,18,30,346,459,749,272,0.1
2020,7,26,19,30,329,392,641,274,0.1
2020,7,26,20,30,300,247,467,274,0.1
2020,7,26,21,30,178,430,404,274,0.1
2020,7,26,22,30,114,363,242,273,0.1
2020,7,26,23,30,55,228,94,272,0.1
2020,7,27,0,30,0,0,0,265,0.2
2020,7,27,1,30,0,0,0,259,0.2
2020,7,27,2,30,0,0,0,251,0.2
2020,7,27,3,30,0,0,0,244,0.2
2020,7,27,4,30,0,0,0,239,0.2
2020,7,27,5,30,0,0,0,236,0.1
2020,7,27,6,30,0,0,0,232,0.1
2020,7,27,7,30,0,0,0,225,0.1
2020,7,27,8,30,0,0,0,219,0.1
2020,7,27,9,30,0,0,0,223,0.1
2020,7,27,10,30,34,173,50,233,0.1
2020,7,27,11,30,81,447,203,235,0.1
2020,7,27,12,30,106,621,387,240,0.2
2020,7,27,13,30,117,736,568,248,0.2
2020,7,27,14,30,122,803,724,249,0.2
2020,7,27,15,30,109,867,846,246,0.2
2020,7,27,16,30,110,883,909,244,0.2
2020,7,27,17,30,107,885,917,245,0.2
2020,7,27,18,30,109,863,867,248,0.2
2020,7,27,19,30,104,838,770,254,0.2
2020,7,27,20,30,308,144,405,260,0.2
2020,7,27,21,30,212,265,350,265,0.2
2020,7,27,22,30,90,509,267,266,0.2
2020,7,27,23,30,19,0,19,265,0.1
2020,7,28,0,30,0,0,0,246,0.1
2020,7,28,1,30,0,0,0,238,0.2
2020,7,28,2,30,0,0,0,228,0.1
2020,7,28,3,30,0,0,0,224,0.1
2020,7,28,4,30,0,0,0,233,0.1
2020,7,28,5,30,0,0,0,244,0.1
2020,7,28,6,30,0,0,0,258,0.1
2020,7,28,7,30,0,0,0,271,0.1
2020,7,28,8,30,0,0,0,282,0.1
2020,7,28,9,30,0,0,0,292,0.1
2020,7,28,10,30,18,0,18,297,0.1
2020,7,28,11,30,56,0,56,298,0.1
2020,7,28,12,30,186,147,252,295,0.1
2020,7,28,13,30,114,0,114,290,0.1
2020,7,28,14,30,348,118,436,284,0.1
2020,7,28,15,30,104,889,858,282,0.1
2020,7,28,16,30,106,911,929,282,0.1
2020,7,28,17,30,103,919,943,285,0.1
2020,7,28,18,30,99,912,898,287,0.1
2020,7,28,19,30,95,889,801,289,0.1
2020,7,28,20,30,88,851,660,290,0.1
2020,7,28,21,30,221,180,314,291,0.1
2020,7,28,22,30,132,57,152,295,0.1
2020,7,28,23,30,42,454,116,299,0.2
2020,7,29,0,30,0,0,0,302,0.5
2020,7,29,1,30,0,0,0,286,0.4
2020,7,29,2,30,0,0,0,265,0.4
2020,7,29,3,30,0,0,0,255,0.30000000000000004
2020,7,29,4,30,0,0,0,251,0.30000000000000004
2020,7,29,5,30,0,0,0,245,0.2
2020,7,29,6,30,0,0,0,239,0.2
2020,7,29,7,30,0,0,0,234,0.2
2020,7,29,8,30,0,0,0,230,0.2
2020,7,29,9,30,0,0,0,226,0.1
2020,7,29,10,30,29,256,51,217,0.1
2020,7,29,11,30,60,569,213,216,0.1
2020,7,29,12,30,78,714,398,226,0.1
2020,7,29,13,30,271,124,346,234,0.1
2020,7,29,14,30,122,0,122,235,0.1
2020,7,29,15,30,411,186,568,235,0.1
2020,7,29,16,30,418,69,480,236,0.2
2020,7,29,17,30,453,163,602,238,0.2
2020,7,29,18,30,55,0,55,243,0.2
2020,7,29,19,30,103,0,103,249,0.2
2020,7,29,20,30,26,0,26,255,0.2
2020,7,29,21,30,51,0,51,259,0.1
2020,7,29,22,30,69,0,69,261,0.1
2020,7,29,23,30,53,11,55,260,0.1
2020,7,30,0,30,0,0,0,249,0.1
2020,7,30,1,30,0,0,0,238,0.1
2020,7,30,2,30,0,0,0,231,0.1
2020,7,30,3,30,0,0,0,229,0.1
2020,7,30,4,30,0,0,0,226,0.1
2020,7,30,5,30,0,0,0,228,0.1
2020,7,30,6,30,0,0,0,240,0.1
2020,7,30,7,30,0,0,0,258,0.1
2020,7,30,8,30,0,0,0,276,0.1
2020,7,30,9,30,0,0,0,289,0.1
2020,7,30,10,30,30,198,47,298,0.1
2020,7,30,11,30,68,517,205,302,0.1
2020,7,30,12,30,85,691,393,293,0.1
2020,7,30,13,30,270,163,370,280,0.1
2020,7,30,14,30,324,319,561,275,0.1
2020,7,30,15,30,403,238,604,275,0.1
2020,7,30,16,30,341,26,364,279,0.1
2020,7,30,17,30,353,28,379,285,0.1
2020,7,30,18,30,385,360,699,294,0.1
2020,7,30,19,30,45,0,45,304,0.1
2020,7,30,20,30,279,326,497,317,0.1
2020,7,30,21,30,159,491,412,332,0.1
2020,7,30,22,30,119,15,124,346,0.1
2020,7,30,23,30,52,308,101,352,0.1
2020,7,31,0,30,0,0,0,6,0.2
2020,7,31,1,30,0,0,0,12,0.2
2020,7,31,2,30,0,0,0,21,0.30000000000000004
2020,7,31,3,30,0,0,0,33,0.30000000000000004
2020,7,31,4,30,0,0,0,42,0.4
2020,7,31,5,30,0,0,0,47,0.4
2020,7,31,6,30,0,0,0,51,0.4
2020,7,31,7,30,0,0,0,54,0.4
2020,7,31,8,30,0,0,0,59,0.4
2020,7,31,9,30,0,0,0,68,0.4
2020,7,31,10,30,26,278,50,66,0.2
2020,7,31,11,30,57,596,214,50,0.1
2020,7,31,12,30,74,749,405,33,0.1
2020,7,31,13,30,85,829,587,24,0.1
2020,7,31,14,30,93,877,744,20,0.1
2020,7,31,15,30,96,907,860,21,0.1
2020,7,31,16,30,99,918,924,22,0.1
2020,7,31,17,30,101,916,933,21,0.1
2020,7,31,18,30,91,917,890,19,0.1
2020,7,31,19,30,86,898,793,17,0.1
2020,7,31,20,30,82,854,650,14,0.1
2020,7,31,21,30,74,787,477,11,0.1
2020,7,31,22,30,61,673,288,8,0.1
2020,7,31,23,30,39,450,109,6,0.1
2020,8,1,0,30,0,0,0,178,0.2
2020,8,1,1,30,0,0,0,355,0.1
2020,8,1,2,30,0,0,0,177,0.1
2020,8,1,3,30,0,0,0,6,0.2
2020,8,1,4,30,0,0,0,17,0.2
2020,8,1,5,30,0,0,0,24,0.30000000000000004
2020,8,1,6,30,0,0,0,30,0.4
2020,8,1,7,30,0,0,0,37,0.5
2020,8,1,8,30,0,0,0,40,0.6000000000000001
2020,8,1,9,30,0,0,0,51,0.5
2020,8,1,10,30,25,278,48,90,0.2
2020,8,1,11,30,65,478,190,106,0
2020,8,1,12,30,169,272,289,71,0
2020,8,1,13,30,86,818,580,45,0
2020,8,1,14,30,94,865,734,54,0
2020,8,1,15,30,408,146,530,103,0
2020,8,1,16,30,344,516,807,157,0
2020,8,1,17,30,118,887,922,184,0
2020,8,1,18,30,401,310,670,193,0.1
2020,8,1,19,30,373,192,524,188,0.1
2020,8,1,20,30,210,521,556,173,0.1
2020,8,1,21,30,204,54,232,158,0.1
2020,8,1,22,30,124,39,137,145,0.1
2020,8,1,23,30,32,0,32,138,0.2
2020,8,2,0,30,0,0,0,135,0.2
2020,8,2,1,30,0,0,0,141,0.2
2020,8,2,2,30,0,0,0,148,0.2
2020,8,2,3,30,0,0,0,148,0.2
2020,8,2,4,30,0,0,0,143,0.2
2020,8,2,5,30,0,0,0,141,0.2
2020,8,2,6,30,0,0,0,146,0.2
2020,8,2,7,30,0,0,0,154,0.2
2020,8,2,8,30,0,0,0,157,0.2
2020,8,2,9,30,0,0,0,156,0.2
2020,8,2,10,30,12,0,12,157,0.2
2020,8,2,11,30,27,0,27,161,0.2
2020,8,2,12,30,108,587,365,168,0.2
2020,8,2,13,30,120,704,544,176,0.2
2020,8,2,14,30,123,782,700,183,0.2
2020,8,2,15,30,115,842,821,188,0.2
2020,8,2,16,30,158,4,162,192,0.2
2020,8,2,17,30,426,303,700,196,0.2
2020,8,2,18,30,114,858,858,198,0.2
2020,8,2,19,30,114,824,760,200,0.2
2020,8,2,20,30,107,778,621,201,0.2
2020,8,2,21,30,93,709,453,202,0.2
2020,8,2,22,30,74,587,269,203,0.2
2020,8,2,23,30,44,348,96,203,0.2
2020,8,3,0,30,0,0,0,213,0.2
2020,8,3,1,30,0,0,0,222,0.2
2020,8,3,2,30,0,0,0,228,0.30000000000000004
2020,8,3,3,30,0,0,0,229,0.30000000000000004
2020,8,3,4,30,0,0,0,233,0.2
2020,8,3,5,30,0,0,0,239,0.2
2020,8,3,6,30,0,0,0,241,0.2
2020,8,3,7,30,0,0,0,239,0.2
2020,8,3,8,30,0,0,0,240,0.2
2020,8,3,9,30,0,0,0,245,0.2
2020,8,3,10,30,24,4,25,252,0.2
2020,8,3,11,30,84,296,160,263,0.2
2020,8,3,12,30,176,81,211,273,0.2
2020,8,3,13,30,264,115,333,282,0.1
2020,8,3,14,30,283,426,596,288,0.1
2020,8,3,15,30,392,268,616,292,0.1
2020,8,3,16,30,107,896,907,297,0.1
2020,8,3,17,30,437,252,664,303,0
2020,8,3,18,30,108,882,871,302,0
2020,8,3,19,30,104,855,773,264,0
2020,8,3,20,30,100,807,631,216,0
2020,8,3,21,30,194,38,213,195,0.1
2020,8,3,22,30,115,293,211,173,0.2
2020,8,3,23,30,50,47,57,158,0.2
2020,8,4,0,30,0,0,0,155,0.2
2020,8,4,1,30,0,0,0,157,0.2
2020,8,4,2,30,0,0,0,159,0.2
2020,8,4,3,30,0,0,0,160,0.2
2020,8,4,4,30,0,0,0,159,0.2
2020,8,4,5,30,0,0,0,158,0.2
2020,8,4,6,30,0,0,0,156,0.1
2020,8,4,7,30,0,0,0,150,0.1
2020,8,4,8,30,0,0,0,142,0.1
2020,8,4,9,30,0,0,0,138,0.1
2020,8,4,10,30,9,0,9,140,0.1
2020,8,4,11,30,12,0,12,140,0.1
2020,8,4,12,30,38,0,38,133,0.1
2020,8,4,13,30,13,0,13,126,0.1
2020,8,4,14,30,56,0,56,128,0.1
2020,8,4,15,30,55,0,55,131,0.1
2020,8,4,16,30,83,0,83,124,0.1
2020,8,4,17,30,37,0,37,82,0.1
2020,8,4,18,30,69,0,69,26,0.1
2020,8,4,19,30,113,0,113,174,0.1
2020,8,4,20,30,89,812,622,333,0.1
2020,8,4,21,30,86,725,449,312,0.2
2020,8,4,22,30,125,167,179,296,0.1
2020,8,4,23,30,30,0,30,290,0.1
2020,8,5,0,30,0,0,0,267,0.1
2020,8,5,1,30,0,0,0,246,0.1
2020,8,5,2,30,0,0,0,227,0.1
2020,8,5,3,30,0,0,0,214,0.1
2020,8,5,4,30,0,0,0,209,0.1
2020,8,5,5,30,0,0,0,208,0.1
2020,8,5,6,30,0,0,0,210,0.1
2020,8,5,7,30,0,0,0,213,0.1
2020,8,5,8,30,0,0,0,217,0.1
2020,8,5,9,30,0,0,0,222,0.1
2020,8,5,10,30,25,202,38,228,0.1
2020,8,5,11,30,58,561,199,242,0.1
2020,8,5,12,30,75,733,391,256,0.2
2020,8,5,13,30,86,823,575,265,0.2
2020,8,5,14,30,90,881,735,272,0.2
2020,8,5,15,30,303,22,321,275,0.1
2020,8,5,16,30,292,17,308,274,0.1
2020,8,5,17,30,371,36,404,273,0.1
2020,8,5,18,30,412,105,502,275,0.1
2020,8,5,19,30,328,47,365,276,0.1
2020,8,5,20,30,196,8,201,278,0.1
2020,8,5,21,30,98,0,98,283,0.1
2020,8,5,22,30,65,646,274,291,0.2
2020,8,5,23,30,47,141,66,296,0.2
2020,8,6,0,30,0,0,0,309,0.30000000000000004
2020,8,6,1,30,0,0,0,305,0.2
2020,8,6,2,30,0,0,0,295,0.1
2020,8,6,3,30,0,0,0,290,0.2
2020,8,6,4,30,0,0,0,291,0.2
2020,8,6,5,30,0,0,0,297,0.30000000000000004
2020,8,6,6,30,0,0,0,306,0.30000000000000004
2020,8,6,7,30,0,0,0,314,0.4
2020,8,6,8,30,0,0,0,318,0.4
2020,8,6,9,30,0,0,0,319,0.30000000000000004
2020,8,6,10,30,23,224,38,334,0.1
2020,8,6,11,30,59,566,199,176,0.1
2020,8,6,12,30,78,732,392,169,0
2020,8,6,13,30,92,819,577,325,0
2020,8,6,14,30,101,870,736,318,0
2020,8,6,15,30,109,897,854,328,0
2020,8,6,16,30,113,909,919,338,0
2020,8,6,17,30,113,911,930,345,0
2020,8,6,18,30,108,903,883,177,0
2020,8,6,19,30,266,519,667,13,0
2020,8,6,20,30,253,389,506,35,0.1
2020,8,6,21,30,147,507,398,51,0.1
2020,8,6,22,30,89,452,233,66,0.1
2020,8,6,23,30,40,362,89,78,0.2
2020,8,7,0,30,0,0,0,95,0.30000000000000004
2020,8,7,1,30,0,0,0,94,0.30000000000000004
2020,8,7,2,30,0,0,0,91,0.2
2020,8,7,3,30,0,0,0,95,0.2
2020,8,7,4,30,0,0,0,99,0.1
2020,8,7,5,30,0,0,0,98,0.1
2020,8,7,6,30,0,0,0,97,0.1
2020,8,7,7,30,0,0,0,104,0.1
2020,8,7,8,30,0,0,0,115,0.1
2020,8,7,9,30,0,0,0,117,0.1
2020,8,7,10,30,6,0,6,119,0.1
2020,8,7,11,30,91,99,115,123,0.1
2020,8,7,12,30,165,49,186,128,0.1
2020,8,7,13,30,236,329,431,136,0.1
2020,8,7,14,30,160,719,684,139,0.1
2020,8,7,15,30,181,741,795,132,0.1
2020,8,7,16,30,430,230,634,126,0
2020,8,7,17,30,284,16,298,127,0
2020,8,7,18,30,332,29,357,123,0
2020,8,7,19,30,362,113,449,114,0
2020,8,7,20,30,256,37,280,108,0.1
2020,8,7,21,30,195,50,220,102,0.1
2020,8,7,22,30,127,309,225,96,0.1
2020,8,7,23,30,43,12,45,93,0.1
2020,8,8,0,30,0,0,0,73,0.1
2020,8,8,1,30,0,0,0,60,0.1
2020,8,8,2,30,0,0,0,35,0.1
2020,8,8,3,30,0,0,0,36,0.2
2020,8,8,4,30,0,0,0,50,0.2
2020,8,8,5,30,0,0,0,49,0.1
2020,8,8,6,30,0,0,0,55,0.1
2020,8,8,7,30,0,0,0,61,0.1
2020,8,8,8,30,0,0,0,71,0.1
2020,8,8,9,30,0,0,0,82,0.1
2020,8,8,10,30,22,93,28,91,0.1
2020,8,8,11,30,73,419,175,96,0.1
2020,8,8,12,30,104,598,357,89,0.1
2020,8,8,13,30,123,705,538,69,0.1
2020,8,8,14,30,132,773,693,50,0.1
2020,8,8,15,30,154,786,803,39,0
2020,8,8,16,30,156,809,870,31,0
2020,8,8,17,30,150,824,885,26,0
2020,8,8,18,30,137,829,845,187,0
2020,8,8,19,30,127,809,749,341,0.1
2020,8,8,20,30,114,769,610,330,0.1
2020,8,8,21,30,96,701,439,306,0.1
2020,8,8,22,30,106,8,109,277,0.1
2020,8,8,23,30,40,319,81,270,0.2
2020,8,9,0,30,0,0,0,331,0.1
2020,8,9,1,30,0,0,0,179,0.1
2020,8,9,2,30,0,0,0,165,0.1
2020,8,9,3,30,0,0,0,295,0.2
2020,8,9,4,30,0,0,0,266,0.30000000000000004
2020,8,9,5,30,0,0,0,261,0.5
2020,8,9,6,30,0,0,0,259,0.5
2020,8,9,7,30,0,0,0,252,0.6000000000000001
2020,8,9,8,30,0,0,0,241,0.6000000000000001
2020,8,9,9,30,0,0,0,227,0.6000000000000001
2020,8,9,10,30,21,161,30,219,0.30000000000000004
2020,8,9,11,30,62,489,180,227,0.1
2020,8,9,12,30,86,660,364,237,0.1
2020,8,9,13,30,100,759,545,234,0.1
2020,8,9,14,30,106,823,701,231,0.1
2020,8,9,15,30,111,858,818,231,0.1
2020,8,9,16,30,110,880,885,233,0.1
2020,8,9,17,30,108,884,894,237,0.1
2020,8,9,18,30,100,883,851,243,0.1
2020,8,9,19,30,99,852,752,249,0.1
2020,8,9,20,30,95,798,607,253,0.1
2020,8,9,21,30,86,713,432,254,0.1
2020,8,9,22,30,115,48,130,255,0.1
2020,8,9,23,30,38,312,76,255,0.1
2020,8,10,0,30,0,0,0,260,0.2
2020,8,10,1,30,0,0,0,265,0.2
2020,8,10,2,30,0,0,0,267,0.2
2020,8,10,3,30,0,0,0,269,0.2
2020,8,10,4,30,0,0,0,269,0.2
2020,8,10,5,30,0,0,0,267,0.2
2020,8,10,6,30,0,0,0,268,0.2
2020,8,10,7,30,0,0,0,270,0.1
2020,8,10,8,30,0,0,0,271,0.1
2020,8,10,9,30,0,0,0,267,0.2
2020,8,10,10,30,20,89,25,254,0.1
2020,8,10,11,30,74,397,169,251,0.1
2020,8,10,12,30,106,579,349,264,0.1
2020,8,10,13,30,125,687,526,268,0.1
2020,8,10,14,30,134,756,679,259,0.1
2020,8,10,15,30,130,812,797,247,0.1
2020,8,10,16,30,133,830,862,242,0.1
2020,8,10,17,30,134,831,871,244,0.1
2020,8,10,18,30,182,7,188,245,0.1
2020,8,10,19,30,181,5,185,245,0.1
2020,8,10,20,30,279,249,438,241,0.1
2020,8,10,21,30,203,151,276,231,0.1
2020,8,10,22,30,108,261,188,206,0.2
2020,8,10,23,30,40,29,43,189,0.2
2020,8,11,0,30,0,0,0,172,0.30000000000000004
2020,8,11,1,30,0,0,0,171,0.2
2020,8,11,2,30,0,0,0,170,0.2
2020,8,11,3,30,0,0,0,169,0.2
2020,8,11,4,30,0,0,0,169,0.2
2020,8,11,5,30,0,0,0,170,0.2
2020,8,11,6,30,0,0,0,171,0.2
2020,8,11,7,30,0,0,0,174,0.2
2020,8,11,8,30,0,0,0,183,0.2
2020,8,11,9,30,0,0,0,189,0.2
2020,8,11,10,30,19,110,25,185,0.2
2020,8,11,11,30,68,434,170,181,0.1
2020,8,11,12,30,99,606,351,186,0.1
2020,8,11,13,30,113,721,532,191,0.1
2020,8,11,14,30,114,801,690,194,0.2
2020,8,11,15,30,117,837,803,197,0.2
2020,8,11,16,30,127,840,863,203,0.2
2020,8,11,17,30,363,422,736,209,0.2
2020,8,11,18,30,407,230,602,214,0.2
2020,8,11,19,30,138,766,720,219,0.2
2020,8,11,20,30,259,338,474,229,0.1
2020,8,11,21,30,17,0,17,247,0.1
2020,8,11,22,30,108,24,115,272,0.1
2020,8,11,23,30,42,199,65,285,0.1
2020,8,12,0,30,0,0,0,308,0.1
2020,8,12,1,30,0,0,0,316,0.1
2020,8,12,2,30,0,0,0,315,0.1
2020,8,12,3,30,0,0,0,310,0.1
2020,8,12,4,30,0,0,0,309,0.1
2020,8,12,5,30,0,0,0,313,0.1
2020,8,12,6,30,0,0,0,320,0.1
2020,8,12,7,30,0,0,0,325,0.1
2020,8,12,8,30,0,0,0,324,0.1
2020,8,12,9,30,0,0,0,314,0.1
2020,8,12,10,30,14,0,14,300,0.1
2020,8,12,11,30,71,329,148,304,0.1
2020,8,12,12,30,80,696,367,319,0.1
2020,8,12,13,30,197,461,464,324,0.1
2020,8,12,14,30,294,373,561,323,0.1
2020,8,12,15,30,341,392,661,323,0.1
2020,8,12,16,30,101,923,907,326,0.1
2020,8,12,17,30,101,926,918,333,0.1
2020,8,12,18,30,96,920,872,339,0.1
2020,8,12,19,30,247,552,665,345,0.1
2020,8,12,20,30,236,417,500,349,0.1
2020,8,12,21,30,195,78,232,351,0.1
2020,8,12,22,30,84,432,213,178,0.2
2020,8,12,23,30,37,49,43,4,0.2
2020,8,13,0,30,0,0,0,11,0.2
2020,8,13,1,30,0,0,0,23,0.30000000000000004
2020,8,13,2,30,0,0,0,38,0.4
2020,8,13,3,30,0,0,0,51,0.4
2020,8,13,4,30,0,0,0,58,0.5
2020,8,13,5,30,0,0,0,61,0.6000000000000001
2020,8,13,6,30,0,0,0,60,0.5
2020,8,13,7,30,0,0,0,53,0.5
2020,8,13,8,30,0,0,0,44,0.5
2020,8,13,9,30,0,0,0,42,0.4
2020,8,13,10,30,13,0,13,57,0.30000000000000004
2020,8,13,11,30,80,20,84,72,0.1
